Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,ind,Продукт,Технология,inflation
Саенс сет продакшн,Санкт-Петербург,"САЕНС СЕТ ПРОДАКШН, ООО",Санкт-Петербург,"Производство прочих изделий, не включенных в другие группировки",,,Малые предприятия,83.0,327107.0,345170.0,,9466.0,10720.0,139308.0,79061.0,150286.0,293251.0,303971.0,,,303971.0,71714.0,79062.0,224910.0,272963.0,210863.0,5083.0,48073.0,,-18063.0,-19312.0,-18781.0,78042.0,,,-0.0707,0.0328,2021,32.99.9,32.0,legkaya_promyshlennost,"ELMA BPM Suite,ELMA365 ECM","BPM,SaaS,СЭД",8.39
Саенс сет продакшн,Санкт-Петербург,"САЕНС СЕТ ПРОДАКШН, ООО",Санкт-Петербург,"Производство прочих изделий, не включенных в другие группировки",,,Малые предприятия,61.0,461100.0,543556.0,,1889.0,13538.0,48992.0,4272.0,42502.0,96081.0,109620.0,,75652.0,109620.0,69109.0,4272.0,105347.0,283936.0,336820.0,,,7157.0,-82456.0,-74786.0,7157.0,,,1.0,-0.2634,-0.1863,2022,32.99.9,32.0,legkaya_promyshlennost,,,11.92
Сайнтифик (ScienTific),Санкт-Петербург,"САЙНТИФИК, ООО",Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,2.0,34893.0,33288.0,,90.0,91.0,11.0,1630.0,8574.0,9322.0,9414.0,,1212.0,9414.0,2750.0,1630.0,7784.0,34701.0,32353.0,,,13.0,1605.0,1275.0,1618.0,,,124.4615,0.0367,0.0677,2017,46.69,46.0,torgovlya,,,2.52
Сайнтифик (ScienTific),Санкт-Петербург,"САЙНТИФИК, ООО",Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,5.0,34496.0,34228.0,,,3.0,16288.0,4367.0,9519.0,26871.0,26874.0,1473.0,6000.0,26874.0,11837.0,4367.0,22507.0,32604.0,31468.0,,,69.0,268.0,200.0,69.0,,,1.0,0.0061,0.0348,2019,46.69,46.0,torgovlya,,,3.05
Сайнтифик (ScienTific),Санкт-Петербург,"САЙНТИФИК, ООО",Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,9.0,121630.0,115402.0,,123.0,126.0,231.0,9328.0,17486.0,26799.0,26925.0,3175.0,,26925.0,12377.0,9328.0,17597.0,119746.0,114017.0,,,371.0,6228.0,4969.0,371.0,,,1.0,0.0415,0.0478,2020,46.69,46.0,torgovlya,,,4.91
Сайнтифик (ScienTific),Санкт-Петербург,"САЙНТИФИК, ООО",Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,9.0,131755.0,118929.0,,743.0,800.0,12539.0,19551.0,31651.0,94969.0,95769.0,14103.0,1731.0,95769.0,34606.0,19551.0,76218.0,125459.0,108221.0,,,1736.0,12826.0,10244.0,1736.0,,,1.0,0.0817,0.1374,2021,46.69,46.0,torgovlya,,,8.39
Сайнтифик (ScienTific),Санкт-Петербург,"САЙНТИФИК, ООО",Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,13.0,222931.0,202002.0,,5060.0,6013.0,10266.0,36405.0,82367.0,151640.0,157653.0,10192.0,1977.0,157653.0,67585.0,36405.0,121248.0,201526.0,162288.0,,,897.0,20929.0,16743.0,897.0,,,1.0,0.0831,0.1947,2022,46.69,46.0,torgovlya,,,11.92
Сайнтифик (ScienTific),Санкт-Петербург,"САЙНТИФИК, ООО",Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,15.0,220017.0,219076.0,,13300.0,16129.0,7133.0,37141.0,81335.0,113759.0,129888.0,10858.0,790.0,129888.0,44841.0,37141.0,92747.0,209713.0,206597.0,,,333.0,941.0,736.0,1274.0,,,1.0,0.0035,0.0149,2023,46.69,46.0,torgovlya,Directum RX,"BPM,HRM,SaaS,СЭД",7.42
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,,,,,22922.0,22922.0,60238.0,18430.0,38214.0,106361.0,129283.0,50343.0,20173.0,129283.0,64346.0,18430.0,110853.0,1247633.0,1159941.0,94444.0,,9948.0,4467.0,4467.0,14415.0,24711.0,9261.0,1.449,0.0036,-0.0054,2013,45.11.2,45.0,torgovlya,,,6.45
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,,,,,22985.0,22985.0,55813.0,78304.0,70469.0,150792.0,173778.0,,18027.0,173778.0,50859.0,78304.0,95474.0,1829207.0,1670351.0,122428.0,,7223.0,62420.0,59874.0,68531.0,39526.0,5050.0,9.4879,0.0327,0.0199,2014,45.11.2,45.0,torgovlya,,,11.36
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,,,,,32283.0,32283.0,118004.0,139526.0,28818.0,217311.0,249594.0,,51504.0,249594.0,94167.0,139526.0,110068.0,1713542.0,1553198.0,144663.0,,8593.0,62582.0,61222.0,68431.0,45016.0,2356.0,7.9636,0.0357,0.0092,2015,45.11.2,45.0,torgovlya,,,12.91
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,,,,,37920.0,37920.0,108827.0,129268.0,83969.0,253944.0,291865.0,11800.0,39311.0,291865.0,82394.0,129268.0,162597.0,1683515.0,1557761.0,152263.0,,16113.0,-9051.0,-10258.0,6904.0,34325.0,15058.0,0.4285,-0.0061,-0.0157,2016,45.11.2,45.0,torgovlya,ВидеоМост (VideoMost) ВКС,"SaaS,Видеоконференцсвязь",5.38
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,93.0,2956993.0,2949207.0,,47199.0,47199.0,102507.0,135832.0,105334.0,256016.0,303215.0,11800.0,54001.0,303215.0,120244.0,135832.0,167383.0,2108616.0,1942200.0,177399.0,,14270.0,7786.0,6564.0,19986.0,39135.0,10032.0,1.4006,0.0031,-0.0052,2017,45.11.2,45.0,torgovlya,,,2.52
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,91.0,4256632.0,4211402.0,,54453.0,54453.0,194217.0,189829.0,116134.0,320674.0,375128.0,11800.0,53736.0,375128.0,195644.0,189829.0,185299.0,2577154.0,2352771.0,51108.0,154679.0,11132.0,45230.0,43996.0,54535.0,44433.0,11022.0,4.8989,0.0171,0.0072,2018,45.11.2,45.0,torgovlya,,,4.27
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,93.0,2627615.0,2696034.0,,81243.0,81243.0,177133.0,120181.0,150120.0,351480.0,432724.0,51800.0,123150.0,432724.0,191836.0,120181.0,312543.0,2547896.0,2364984.0,55252.0,187652.0,26594.0,-68419.0,-69647.0,-42980.0,49556.0,23500.0,-1.6162,-0.0273,-0.0235,2019,45.11.2,45.0,torgovlya,,,3.05
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,97.0,2680978.0,2628725.0,,93896.0,93896.0,158981.0,170485.0,175893.0,451553.0,545449.0,121800.0,113306.0,545449.0,225015.0,170485.0,374964.0,2576534.0,2336177.0,46861.0,154892.0,30355.0,52253.0,50304.0,78291.0,42901.0,31132.0,2.5792,0.0195,0.015,2020,45.11.2,45.0,torgovlya,,,4.91
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,113.0,3399713.0,3250718.0,,86523.0,86523.0,151288.0,305919.0,450801.0,737129.0,823652.0,156800.0,235836.0,823652.0,524716.0,305919.0,517733.0,3300419.0,2904522.0,77630.0,202974.0,31138.0,148995.0,135434.0,170262.0,59962.0,27487.0,5.468,0.041,0.0349,2021,45.11.2,45.0,torgovlya,,,8.39
Самара-Авто,Самара,"САМАРА-АВТО, ООО",Самарская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,230.1,500.0,Средние предприятия,97.0,1849579.0,1781046.0,,59830.0,59830.0,217378.0,362043.0,324239.0,626911.0,686741.0,121800.0,154270.0,686741.0,528286.0,362043.0,324698.0,1788446.0,1436097.0,68389.0,192084.0,59765.0,68533.0,56124.0,116278.0,58712.0,64739.0,1.9456,0.0314,0.0514,2022,45.11.2,45.0,torgovlya,,,11.92
Самес (Sames),Нижний Новгород,"САМЕС, ООО",Нижегородская область,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,Малые предприятия,16.0,353326.0,307822.0,3.0,2454.0,4060.0,41831.0,100553.0,82351.0,173177.0,177237.0,,,177237.0,101838.0,100553.0,76684.0,311786.0,196821.0,21777.0,48016.0,,45504.0,35889.0,45073.0,16119.0,,,0.1151,0.1449,2017,46.69.9,46.0,stroitelstvo,,,2.52
Самес (Sames),Нижний Новгород,"САМЕС, ООО",Нижегородская область,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,Малые предприятия,17.0,411667.0,348730.0,,2012.0,3409.0,58107.0,119392.0,134680.0,214475.0,217884.0,,,217884.0,115605.0,119392.0,98492.0,369264.0,260001.0,12192.0,42167.0,,62937.0,51138.0,62602.0,28153.0,,,0.1385,0.1487,2018,46.69.9,46.0,stroitelstvo,,,4.27
Самес (Sames),Нижний Новгород,"САМЕС, ООО",Нижегородская область,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,Малые предприятия,18.0,272525.0,253194.0,,7375.0,8546.0,48148.0,108898.0,82100.0,143562.0,152107.0,,,152107.0,97677.0,108898.0,43209.0,251840.0,162159.0,12379.0,49568.0,,19331.0,15075.0,19031.0,30869.0,,,0.0599,0.1101,2019,46.69.9,46.0,stroitelstvo,,,3.05
Самес (Sames),Нижний Новгород,"САМЕС, ООО",Нижегородская область,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,Малые предприятия,18.0,715582.0,574236.0,,9032.0,11982.0,55843.0,219086.0,114025.0,364093.0,376075.0,,,376075.0,207893.0,219086.0,156989.0,658670.0,410198.0,29901.0,70722.0,,141346.0,114137.0,141344.0,41073.0,,,0.1733,0.2245,2021,46.69.9,46.0,stroitelstvo,,,8.39
Самес (Sames),Нижний Новгород,"САМЕС, ООО",Нижегородская область,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,Малые предприятия,21.0,350942.0,354795.0,,6949.0,7852.0,50100.0,125875.0,18412.0,159142.0,166994.0,,,166994.0,119138.0,125875.0,41119.0,175955.0,112263.0,22488.0,55915.0,,-3853.0,-5899.0,-3853.0,46552.0,,,-0.0335,-0.0836,2022,46.69.9,46.0,stroitelstvo,1С:ERP Управление предприятием 2,"ERP,SaaS",11.92
Самес (Sames),Нижний Новгород,"САМЕС, ООО",Нижегородская область,"Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения",,,Малые предприятия,19.0,402869.0,287741.0,,4212.0,4760.0,69255.0,217756.0,65610.0,266129.0,270889.0,,,270889.0,84750.0,217756.0,53133.0,348783.0,164562.0,19981.0,55812.0,,115128.0,91881.0,113897.0,34459.0,,,0.2634,0.3109,2023,46.69.9,46.0,stroitelstvo,,,7.42
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,52.0,1535064.0,1265507.0,,341769.0,385034.0,430519.0,1235945.0,282648.0,1198919.0,1583953.0,,,1583953.0,847349.0,1235945.0,348008.0,1499210.0,1057166.0,123206.0,65363.0,,269557.0,209254.0,269557.0,118953.0,,,0.1396,0.1691,2017,26.51,26.0,logistika,EME.WMS,WMS,2.52
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,60.0,1565441.0,1280349.0,,432536.0,512736.0,542377.0,1360791.0,434219.0,1285793.0,1798529.0,,,1798529.0,847882.0,1360791.0,437738.0,1502684.0,1036646.0,132794.0,72316.0,,285092.0,224847.0,278643.0,142976.0,,,0.1496,0.1736,2018,26.51,26.0,logistika,,,4.27
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,69.0,2189806.0,1862921.0,,697757.0,743711.0,595653.0,1519918.0,536744.0,1242692.0,1986403.0,,174277.0,1986403.0,939881.0,1519918.0,466485.0,2182116.0,1522059.0,148750.0,83179.0,929.0,326885.0,259127.0,324213.0,158369.0,,348.9914,0.1188,0.1962,2019,26.51,26.0,logistika,,,3.05
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,78.0,2251849.0,1921865.0,,711229.0,817655.0,859503.0,1730828.0,721403.0,1707074.0,2524729.0,,232384.0,2524729.0,1158537.0,1730828.0,793901.0,2196271.0,1545183.0,151323.0,91776.0,10881.0,329984.0,260911.0,340623.0,171914.0,6536.0,31.3044,0.1188,0.1858,2020,26.51,26.0,logistika,,,4.91
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,79.0,1531751.0,1458528.0,,732346.0,830665.0,684064.0,1709405.0,218939.0,1039503.0,1870168.0,,,1870168.0,893745.0,1709405.0,160763.0,1530751.0,1064891.0,166552.0,101126.0,2978.0,73223.0,53577.0,75464.0,186972.0,8426.0,25.3405,0.035,0.1295,2021,26.51,26.0,logistika,,,8.39
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,81.0,870459.0,884789.0,,789108.0,854291.0,680848.0,1628135.0,155189.0,1074556.0,1928848.0,,,1928848.0,807907.0,1628134.0,300713.0,811457.0,542551.0,155930.0,79744.0,3256.0,-14330.0,-11846.0,-16233.0,175514.0,1968.0,-4.9856,-0.0146,0.041,2022,26.51,26.0,logistika,,,11.92
Самсон Контролс,Москва,"САМСОН КОНТРОЛС, ООО",Москва,"Производство инструментов и приборов для измерения, тестирования и навигации",,,Средние предприятия,82.0,1331419.0,1179641.0,,783964.0,852585.0,919249.0,1716503.0,507389.0,1649823.0,2502408.0,,,2502408.0,923573.0,1716503.0,785905.0,1213080.0,844413.0,217406.0,94678.0,1528.0,151778.0,118368.0,151927.0,217397.0,,99.4287,0.0976,0.0466,2023,26.51,26.0,logistika,,,7.42
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,,,,,96.0,96.0,35575.0,12785.0,153970.0,222930.0,223026.0,,42979.0,223026.0,54721.0,12785.0,210241.0,1028234.0,979758.0,36722.0,,5081.0,12774.0,10219.0,17393.0,2862.0,4517.0,3.4231,0.0099,0.0114,2016,46.21,46.0,torgovlya,,,5.38
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,12.0,1157747.0,1101421.0,,28.0,24.0,42265.0,50339.0,144785.0,192126.0,192149.0,,46306.0,192149.0,96642.0,50339.0,141810.0,1133257.0,1045273.0,34635.0,,5656.0,56326.0,45057.0,61982.0,2246.0,7791.0,10.9586,0.0398,0.0471,2017,46.21,46.0,torgovlya,,,2.52
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,13.0,958063.0,939658.0,,,,67649.0,60059.0,163236.0,263219.0,263219.0,,112497.0,263219.0,172568.0,60059.0,203160.0,944096.0,886227.0,31413.0,,11744.0,18405.0,14720.0,29980.0,3235.0,4953.0,2.5528,0.0156,0.028,2018,46.21,46.0,torgovlya,,,4.27
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,14.0,885747.0,883456.0,,,1.0,70936.0,58892.0,286442.0,360112.0,360112.0,,202604.0,360112.0,259276.0,58892.0,301220.0,870330.0,839344.0,28806.0,,8636.0,2291.0,1833.0,10769.0,4142.0,3407.0,1.247,0.0021,0.0025,2019,46.21,46.0,torgovlya,,,3.05
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,17.0,1503335.0,1465729.0,,907.0,908.0,48715.0,30339.0,324076.0,372892.0,373800.0,,203283.0,373800.0,233412.0,30339.0,343461.0,1487302.0,1387727.0,47585.0,,13424.0,37606.0,30077.0,51030.0,4952.0,13424.0,3.8014,0.0202,0.035,2020,46.21,46.0,torgovlya,,,4.91
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,19.0,1939099.0,1786431.0,,715.0,717.0,77733.0,121991.0,612046.0,691951.0,692668.0,,427333.0,692668.0,547559.0,121991.0,570677.0,1925825.0,1694893.0,50262.0,,22135.0,152668.0,122134.0,174800.0,8281.0,17263.0,7.897,0.0634,0.0938,2021,46.21,46.0,torgovlya,,,8.39
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,21.0,1805474.0,1712986.0,,9358.0,11380.0,146335.0,85972.0,397499.0,557239.0,568619.0,100050.0,310851.0,568619.0,488660.0,85972.0,482647.0,1642244.0,1410382.0,100012.0,,52091.0,92488.0,73989.0,144351.0,34981.0,40871.0,2.7711,0.0451,0.0803,2022,46.21,46.0,torgovlya,1С:CRM. Модуль для 1С:ERP и 1С:КА2,CRM,11.92
Сан Лоджистик,Екатеринбург,"САН ЛОДЖИСТИК, ООО",Свердловская область,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,Средние предприятия,22.0,1822789.0,1705875.0,,6732.0,8590.0,281010.0,154272.0,324320.0,631211.0,639801.0,100050.0,319398.0,639801.0,551810.0,154273.0,485529.0,1735937.0,1490333.0,111609.0,,44253.0,116914.0,93327.0,160466.0,44618.0,45345.0,3.6261,0.0538,0.0772,2023,46.21,46.0,torgovlya,,,7.42
Сарштедт (Sarstedt),Санкт-Петербург,"САРШТЕДТ, ООО",Санкт-Петербург,"Производство прочего оборудования, применяемого в медицинских целях",,,Средние предприятия,9.0,183019.0,188465.0,,187791.0,195234.0,4100.0,563506.0,635493.0,788062.0,983296.0,313879.0,,983296.0,675295.0,563506.0,423068.0,152548.0,105354.0,,62891.0,,-5446.0,-5239.0,-5446.0,31256.0,,,-0.0343,-0.1029,2019,26.60.9,26.0,farmacevtika,,,3.05
Сарштедт (Sarstedt),Санкт-Петербург,"САРШТЕДТ, ООО",Санкт-Петербург,"Производство прочего оборудования, применяемого в медицинских целях",,,Средние предприятия,26.0,685200.0,841065.0,,1356765.0,1364326.0,31462.0,1367529.0,320647.0,854617.0,2218943.0,408071.0,7330.0,2218943.0,233314.0,1367529.0,857389.0,596636.0,482708.0,71002.0,58805.0,,-155865.0,-155866.0,-158714.0,69587.0,,,-0.2612,-0.0266,2020,26.60.9,26.0,farmacevtika,,,4.91
Сарштедт (Sarstedt),Санкт-Петербург,"САРШТЕДТ, ООО",Санкт-Петербург,"Производство прочего оборудования, применяемого в медицинских целях",,,Средние предприятия,44.0,1088714.0,1060302.0,,1309762.0,1313215.0,141115.0,1383106.0,230475.0,662368.0,1975583.0,258910.0,129980.0,1975583.0,483464.0,1383106.0,595840.0,945339.0,741678.0,102413.0,124415.0,3923.0,28412.0,13456.0,32107.0,100976.0,,8.1843,0.0142,-0.0245,2021,26.60.9,26.0,farmacevtika,"Axelot WMS X5,Datareon Platform","WMS,Складская автоматизация,Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",8.39
Сарштедт (Sarstedt),Санкт-Петербург,"САРШТЕДТ, ООО",Санкт-Петербург,"Производство прочего оборудования, применяемого в медицинских целях",,,Средние предприятия,55.0,1475981.0,1329137.0,,1233114.0,1246006.0,240840.0,1492806.0,110524.0,564259.0,1810265.0,183699.0,1197.0,1810265.0,500233.0,1492806.0,319818.0,1136862.0,690467.0,151646.0,206843.0,2932.0,146844.0,110704.0,149776.0,111050.0,,51.0832,0.0974,0.0773,2022,26.60.9,26.0,farmacevtika,,,11.92
Сарштедт (Sarstedt),Санкт-Петербург,"САРШТЕДТ, ООО",Санкт-Петербург,"Производство прочего оборудования, применяемого в медицинских целях",,,Средние предприятия,64.0,1116181.0,1249826.0,,1152946.0,1203361.0,262061.0,1436905.0,145079.0,575277.0,1778638.0,,141437.0,1778638.0,407936.0,1436905.0,343878.0,1091083.0,761870.0,108076.0,233161.0,8404.0,-133645.0,-108777.0,-125241.0,155016.0,4247.0,-14.9025,-0.0997,-0.011,2023,26.60.9,26.0,farmacevtika,,,7.42
"Сатурн, электротехнический завод",Омск,"САТУРН, ООО",Омская область,Торговля оптовая напитками,,,Малые предприятия,47.0,231132.0,229205.0,,1.0,1.0,64903.0,17423.0,111913.0,183832.0,183833.0,,3620.0,183833.0,14487.0,17423.0,166410.0,228787.0,185409.0,42318.0,,194.0,1634.0,1223.0,1828.0,26909.0,194.0,9.4227,0.0053,0.0046,2019,46.34,46.0,elektrotehnika,,,3.05
"Сатурн, электротехнический завод",Омск,"САТУРН, ООО",Омская область,Торговля оптовая напитками,,,Малые предприятия,41.0,213934.0,213391.0,,,,46750.0,17431.0,96027.0,144353.0,144353.0,,32020.0,144353.0,48387.0,17432.0,126922.0,176013.0,148325.0,34150.0,,760.0,543.0,9.0,1303.0,16279.0,760.0,1.7145,0.0001,-0.0367,2020,46.34,46.0,elektrotehnika,Syntellect Tessa,"BPM,СЭД",4.91
"Сатурн, электротехнический завод",Омск,"САТУРН, ООО",Омская область,Торговля оптовая напитками,,,Малые предприятия,30.0,195763.0,192989.0,,2.0,2.0,38446.0,19105.0,93511.0,134613.0,134615.0,,32472.0,134615.0,49513.0,19105.0,115510.0,193206.0,154331.0,30947.0,,708.0,2774.0,1673.0,3482.0,,,4.9181,0.0087,0.041,2021,46.34,46.0,elektrotehnika,,,8.39
"Сатурн, электротехнический завод",Омск,"САТУРН, ООО",Омская область,Торговля оптовая напитками,,,Малые предприятия,27.0,158121.0,157523.0,,3.0,3.0,35667.0,19168.0,111333.0,149491.0,149494.0,,22880.0,149494.0,40384.0,19168.0,130326.0,150309.0,118081.0,29892.0,,929.0,598.0,63.0,1527.0,,,1.6437,0.0004,0.0155,2022,46.34,46.0,elektrotehnika,,,11.92
"Сатурн, электротехнический завод",Омск,"САТУРН, ООО",Омская область,Торговля оптовая напитками,757256.0,0.0,Малые предприятия,24.0,147867.0,147286.0,,4.0,4.0,39553.0,19213.0,119187.0,160989.0,160993.0,,23409.0,160993.0,41076.0,19213.0,141780.0,145563.0,114135.0,30282.0,,1439.0,581.0,45.0,2020.0,,,1.4038,0.0003,0.0079,2023,46.34,46.0,elektrotehnika,,,7.42
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,24.0,154576.0,146849.0,12.0,988.0,1009.0,12989.0,447.0,5622.0,18769.0,19778.0,,1463.0,19778.0,851.0,447.0,19331.0,153946.0,113682.0,32391.0,,,7727.0,6047.0,7727.0,,,,0.0393,0.0511,2017,46.9,46.0,torgovlya,,,2.52
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,23.0,142209.0,138174.0,7.0,543.0,560.0,14510.0,3706.0,5290.0,19942.0,20503.0,,1654.0,20477.0,4722.0,3680.0,16797.0,140926.0,104416.0,32556.0,,,4035.0,3173.0,4035.0,,,,0.0225,0.0281,2018,46.9,46.0,torgovlya,,,4.27
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,21.0,143410.0,143486.0,2.0,311.0,318.0,13736.0,2927.0,10989.0,25321.0,25639.0,8648.0,,25639.0,11106.0,2927.0,22712.0,143080.0,106510.0,36615.0,,174.0,-65.0,-141.0,109.0,17520.0,219.0,0.6264,-0.001,-0.0003,2019,46.9,46.0,torgovlya,,,3.05
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,24.0,151422.0,151081.0,,303.0,308.0,25843.0,3166.0,9198.0,35497.0,35805.0,6204.0,,35805.0,8866.0,3166.0,32639.0,151326.0,106462.0,43720.0,,588.0,341.0,239.0,929.0,177.0,547.0,1.5799,0.0016,0.0076,2020,46.9,46.0,torgovlya,1С:Предприятие 8. Управление торговлей и взаимоотношениями с клиентами (CRM),CRM,4.91
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,21.0,178277.0,178119.0,,300.0,2979.0,25829.0,-7608.0,9679.0,36336.0,39315.0,4297.0,,39315.0,-7014.0,-7608.0,46923.0,177117.0,138723.0,38081.0,,859.0,158.0,5.0,1017.0,,853.0,1.1839,,0.0018,2021,46.9,46.0,torgovlya,,,8.39
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,18.0,277446.0,273841.0,,296.0,5568.0,13581.0,-9941.0,9047.0,23250.0,28818.0,3824.0,,28818.0,-11423.0,-9940.0,38759.0,276468.0,227935.0,41505.0,,956.0,3605.0,2735.0,4561.0,,,4.7709,0.0099,0.0254,2022,46.9,46.0,torgovlya,,,11.92
Саузенд,Москва,"САУЗЕНД, ООО",Москва,Торговля оптовая неспециализированная,,,Малые предприятия,17.0,312041.0,309526.0,,292.0,4307.0,18394.0,-8992.0,14259.0,34628.0,38935.0,5629.0,14148.0,38935.0,6111.0,-8992.0,47927.0,311926.0,259619.0,48056.0,,1503.0,2515.0,1953.0,4018.0,23029.0,1471.0,2.6733,0.0063,0.0136,2023,46.9,46.0,torgovlya,,,7.42
