Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
Делетрон (Deletron),Москва,"ДЕЛЕТРОН, ООО",Москва,Деятельность систем обеспечения безопасности,,,Малые предприятия,101.0,311625.0,331147.0,654.0,9906.0,18839.0,9865.0,-25637.0,71958.0,81900.0,100739.0,55935.0,41429.0,100739.0,57888.0,-25637.0,126376.0,311086.0,277228.0,5734.0,46983.0,103.0,-19522.0,-17302.0,-19420.0,122211.0,93.0,-188.5437,-0.0556,-0.0606,2020,80.2,80.0,Деятельность административная и сопутствующие дополнительные услуги,-25737000.0,69399000.0,informacionnye_tehnologii,ELMA BPM Suite,"BPM,SaaS"
Делетрон (Deletron),Москва,"ДЕЛЕТРОН, ООО",Москва,Деятельность систем обеспечения безопасности,,,Малые предприятия,4.0,1541.0,12073.0,250.0,6772.0,10761.0,684.0,-8335.0,4530.0,5332.0,16093.0,18191.0,,16093.0,-376.0,-8335.0,24428.0,1539.0,1654.0,,10336.0,,-10532.0,-8436.0,-10532.0,5973.0,,,-5.4815,-6.7908,2019,80.2,80.0,Деятельность административная и сопутствующие дополнительные услуги,-8435000.0,6062000.0,informacionnye_tehnologii,,
Делетрон (Deletron),Москва,"ДЕЛЕТРОН, ООО",Москва,Деятельность систем обеспечения безопасности,,,Малые предприятия,128.0,338046.0,378402.0,585.0,12516.0,29056.0,49903.0,-58222.0,109077.0,184982.0,214038.0,111265.0,123950.0,214038.0,156800.0,-58222.0,272260.0,334469.0,303971.0,12095.0,55670.0,374.0,-40356.0,-32585.0,-39982.0,203539.0,386.0,-106.9037,-0.0974,-0.1114,2021,80.2,80.0,Деятельность административная и сопутствующие дополнительные услуги,-58322000.0,159942000.0,informacionnye_tehnologii,,
Делетрон (Deletron),Москва,"ДЕЛЕТРОН, ООО",Москва,Деятельность систем обеспечения безопасности,,,Малые предприятия,140.0,373539.0,405458.0,541.0,24140.0,50351.0,42933.0,-83037.0,79492.0,137834.0,188185.0,111265.0,87700.0,188185.0,86796.0,-83037.0,271222.0,356719.0,302679.0,13118.0,65353.0,1468.0,-31919.0,-25737.0,-30451.0,211303.0,,-20.7432,-0.0721,-0.0685,2022,80.2,80.0,Деятельность административная и сопутствующие дополнительные услуги,-83137000.0,145567000.0,informacionnye_tehnologii,,
Делетрон (Deletron),Москва,"ДЕЛЕТРОН, ООО",Москва,Деятельность систем обеспечения безопасности,,,Малые предприятия,126.0,447103.0,495283.0,468.0,22277.0,57422.0,36423.0,-121600.0,77913.0,133109.0,190531.0,111265.0,120700.0,190531.0,64493.0,-121600.0,312131.0,431008.0,374163.0,14119.0,58841.0,654.0,-48180.0,-38563.0,-47526.0,167683.0,,-72.6697,-0.0895,-0.0374,2023,80.2,80.0,Деятельность административная и сопутствующие дополнительные услуги,-121700000.0,197723000.0,informacionnye_tehnologii,,
Диасофт (Diasoft),Москва,"ДИАСОФТ, ПАО",Москва,Деятельность холдинговых компаний,,,Средние предприятия,,1969862.0,136607.0,,,308499.0,,1354970.0,1034566.0,1046795.0,1355294.0,,,1355294.0,1034690.0,1354970.0,324.0,1969008.0,,,12671.0,,1833255.0,1839790.0,1832401.0,685.0,,,0.9344,0.9936,2023,,,,1354870000.0,324000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,91.0,898522.0,1024173.0,31127.0,321072.0,352199.0,61584.0,128479.0,55142.0,149575.0,501774.0,,248000.0,501774.0,5972.0,128479.0,373295.0,731668.0,112783.0,404714.0,89976.0,33841.0,-125651.0,-129749.0,-93433.0,81922.0,33841.0,-2.7609,-0.1773,0.1697,2020,61.1,61.0,Деятельность в области информации и связи,110979000.0,373295000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,,,Средние предприятия,248.0,1441004.0,1369547.0,183757.0,856097.0,1039854.0,53707.0,559654.0,23101.0,110023.0,1149877.0,,,1149877.0,-410033.0,559654.0,591365.0,1427697.0,1257028.0,22594.0,40152.0,5341.0,71457.0,66786.0,66516.0,205898.0,2422.0,12.4538,0.0468,0.0756,2023,61.1,61.0,Деятельность в области информации и связи,541012000.0,533530000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,208.0,1123387.0,1020088.0,167869.0,638653.0,876475.0,60315.0,509802.0,42782.0,123479.0,999954.0,,212186.0,999954.0,-171519.0,509802.0,490152.0,1116486.0,136888.0,685010.0,147894.0,8360.0,103299.0,79874.0,108672.0,130232.0,44174.0,12.999,0.0715,0.1314,2021,61.1,61.0,Деятельность в области информации и связи,492302000.0,490152000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,,,,9787.0,182473.0,224407.0,58.0,86430.0,45480.0,53071.0,277478.0,65407.0,36123.0,277478.0,-10589.0,86430.0,191048.0,535988.0,228971.0,,242044.0,4885.0,44027.0,39936.0,47739.0,13513.0,6482.0,9.7726,0.0745,0.1212,2014,61.1,61.0,Деятельность в области информации и связи,,,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,70.0,767618.0,719054.0,9787.0,383670.0,422354.0,182142.0,239367.0,85076.0,277873.0,700227.0,276200.0,14080.0,700227.0,102249.0,239367.0,460860.0,764767.0,196407.0,354770.0,105625.0,34642.0,48564.0,43760.0,82129.0,28635.0,34642.0,2.3708,0.0572,0.1412,2017,61.1,61.0,Деятельность в области информации и связи,,,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,79.0,629953.0,615988.0,16100.0,488808.0,504908.0,259021.0,258228.0,51668.0,367059.0,871967.0,441433.0,16033.0,871967.0,154591.0,258228.0,613739.0,626698.0,145749.0,311592.0,68259.0,39949.0,13965.0,9978.0,53914.0,63769.0,39948.0,1.3496,0.0159,0.1613,2019,61.1,61.0,Деятельность в области информации и связи,240728000.0,172306000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,60.0,653985.0,640743.0,9787.0,543824.0,584228.0,200071.0,248250.0,57013.0,294330.0,878558.0,422148.0,49289.0,878558.0,123618.0,248250.0,630308.0,647614.0,274657.0,243684.0,43506.0,35393.0,13242.0,8883.0,43495.0,40204.0,35393.0,1.2289,0.0137,0.1324,2018,61.1,61.0,Деятельность в области информации и связи,230750000.0,208160000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,,,,,108855.0,127994.0,46009.0,46494.0,33068.0,85003.0,212997.0,32832.0,4397.0,212997.0,33694.0,46494.0,166503.0,421526.0,389478.0,,,4453.0,32197.0,26924.0,35704.0,32105.0,4398.0,8.018,0.0639,0.076,2013,61.1,61.0,Деятельность в области информации и связи,,,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,,,,9787.0,295750.0,351573.0,61734.0,138568.0,59424.0,155751.0,507324.0,208342.0,19942.0,507324.0,13426.0,138568.0,368756.0,734840.0,87437.0,501798.0,62571.0,23221.0,39151.0,34648.0,60850.0,22349.0,23337.0,2.6205,0.0472,0.113,2015,61.1,61.0,Деятельность в области информации и связи,,,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,250.0,1265090.0,1187896.0,188835.0,809905.0,1017042.0,55512.0,577069.0,27114.0,113770.0,1130812.0,144000.0,,1130812.0,-304818.0,577069.0,553743.0,1255683.0,119140.0,834391.0,169614.0,6754.0,77194.0,69602.0,76357.0,267742.0,6877.0,11.3054,0.0554,0.1056,2022,61.1,61.0,Деятельность в области информации и связи,474226000.0,510106000.0,informacionnye_tehnologii,,
Комтехцентр,Екатеринбург,"КОМТЕХЦЕНТР, ООО",Свердловская область,Деятельность в области связи на базе проводных технологий,30.6,,Средние предприятия,,,,9787.0,367102.0,393661.0,111700.0,195607.0,117556.0,241214.0,634875.0,245000.0,26785.0,634875.0,78500.0,195607.0,439268.0,802404.0,181710.0,441240.0,60740.0,36194.0,62036.0,57039.0,98230.0,61856.0,35518.0,2.714,0.0711,0.1479,2016,61.1,61.0,Деятельность в области информации и связи,,,informacionnye_tehnologii,,
РЖД-Технологии,Москва,"РЖД-ТЕХНОЛОГИИ, ООО",Москва,Деятельность консультативная и работы в области компьютерных технологий,,,Средние предприятия,58.0,567967.0,538779.0,1204.0,6375.0,1006046.0,,43079.0,139989.0,287333.0,1293379.0,,603735.0,1293379.0,-342199.0,43079.0,1250300.0,535625.0,460441.0,,,72372.0,29188.0,22432.0,100397.0,243995.0,26895.0,1.3872,0.0419,0.1404,2020,62.02,62.0,Деятельность в области информации и связи,43068000.0,1249488000.0,informacionnye_tehnologii,,
РЖД-Технологии,Москва,"РЖД-ТЕХНОЛОГИИ, ООО",Москва,Деятельность консультативная и работы в области компьютерных технологий,,,Крупные предприятия,111.0,2947647.0,2388119.0,49526.0,36257.0,1309592.0,12151.0,1266805.0,1772819.0,1801014.0,3110606.0,529977.0,25025.0,3110606.0,619980.0,1266804.0,1870467.0,2570737.0,2196951.0,,48657.0,48571.0,559528.0,498011.0,282986.0,597699.0,52679.0,5.8262,0.1937,0.1265,2023,62.02,62.0,Деятельность в области информации и связи,1044940000.0,1336166000.0,informacionnye_tehnologii,,
РЖД-Технологии,Москва,"РЖД-ТЕХНОЛОГИИ, ООО",Москва,Деятельность консультативная и работы в области компьютерных технологий,,,Средние предприятия,78.0,799612.0,504605.0,99235.0,4614.0,1097855.0,12685.0,396277.0,188422.0,355964.0,1453820.0,,886588.0,1453820.0,253614.0,396277.0,1137541.0,600142.0,438464.0,,2637.0,48618.0,295007.0,273200.0,144430.0,252346.0,34426.0,2.9707,0.4552,0.265,2021,62.02,62.0,Деятельность в области информации и связи,316269000.0,1137098000.0,informacionnye_tehnologii,Creatio (ранее bpm’online),"BPM,CRM,SaaS"
