Форус (группа компаний),Иркутск,Е-офис (Электронный офис),"SaaS - Программное обеспечение как услуга,Офисные приложения,Учетные системы",2014
1С:Автоматизация,Москва,Проекты внешнего аудита ИТ и безопасности (в тч PCI DSS и СУИБ),"ИБ - Антивирусы,ИБ - Антиспам,ИБ - Аутентификация,ИБ - Межсетевые экраны,ИБ - Предотвращения утечек информации,ИБ - Резервное копирование и хранение данных,ИБ - Средства шифрования",2024
Системные технологии (Калининград),Калининград,Mind ВКС,Видеоконференцсвязь,2013
Платформа Софт,Нижний Новгород,Mind ВКС,Видеоконференцсвязь,2018
РДТЕХ,Москва,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2017
Прима Айти,Краснодар,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
С-Терра СиЭсПи (S-Terra CSP),Москва,Mind ВКС,Видеоконференцсвязь,2019
Сонет,Нижний Новгород,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2018
Открытый код,Самара,PT Application Inspector (PT AI),ИБ - Межсетевые экраны,2019
"Ревтех, Реверсед Технолоджиз (ранее Эйм Хай Тех, Эйм Хай Технолоджиз)",Москва,"Docsvision (СЭД/ECM-система),Docsvision СЭД/ECM и BPM,Docsvision: Кадровый электронный документооборот (КЭДО)","СЭД,BPM,HRM",2016
Сибирские интеграционные системы,Красноярск,Cloud4Y IaaS,IaaS - Инфраструктура как услуга,2023
Смарт Инжиниринг,Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2024
Н-Системс,Москва,Mind ВКС,Видеоконференцсвязь,2018
Айстек (iStack),Ростов-на-Дону,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2017
"Медиа-Тел (Media-Tel), ранее Devoteam Russia",Москва,SimpleOne ITSM (IT Service Management),ITSM - Системы управления IT-службой,2024
КАМИ-Ресурс,Москва,1С:CRM. Модуль для 1С:ERP и 1С:КА2,CRM,2021
ЛАНИТ-Сибирь (ранее ЛАНИТ-Красноярск),Красноярск,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
Новые Решения,Саранск,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2018
"Айтуби (IT to Business, IT2bsns)",Москва,Cloud4Y IaaS,IaaS - Инфраструктура как услуга,2024
НАУ-Сервис,Екатеринбург,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2016
Микромаш,Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2022
МедиаНация (MediaNation),Москва,Крок: Виртуальный дата-центр (IaaS),"IaaS - Инфраструктура как услуга,Виртуализация,Центры обработки данных - технологии для ЦОД",2016
